concessionaria;n_ai_ni;data_da_infracao;trecho;dispositivo_infringido;decisao;valor_da_penalidade;pagamento;data;status
RMS;NI/068/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/069/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/070/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/071/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/072/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/073/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/074/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/075/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/076/2013/GEAFI;20/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/077/2013/GEAFI;20/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/078/2013/GEAFI;20/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/079/2013/GEAFI;20/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/080/2013/GEAFI;20/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/081/2013/GEAFI;20/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/082/2013/GEAFI;20/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/083/2013/GEAFI;20/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/084/2013/GEAFI;20/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/085/2013/GEAFI;20/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/086/2013/GEAFI;20/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/087/2013/GEAFI;20/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/088/2013/GEAFI;20/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/089/2013/GEAFI;20/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/090/2013/GEAFI;20/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
EFC;107/2013;24/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFC;108/2013;24/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFC;109/2013;24/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMS;NI/091/2013/GEAFI;24/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/092/2013/GEAFI;24/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/093/2013/GEAFI;24/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/094/2013/GEAFI;24/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/095/2013/GEAFI;24/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/096/2013/GEAFI;24/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/097/2013/GEAFI;24/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/098/2013/GEAFI;24/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/099/2013/GEAFI;24/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/100/2013/GEAFI;24/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/101/2013/GEAFI;24/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/102/2013/GEAFI;24/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/103/2013/GEAFI;24/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/104/2013/GEAFI;24/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/105/2013/GEAFI;24/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/106/2013/GEAFI;24/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
MRS;NI/110/2013/GEAFI;26/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;158500;0;;SUSPENSO
FCA;NI/004/URSP/2013;27/06/2013;Boa Vista Nova a Uberaba;Artigo 12, RTF;Multa;50000;59882,65;16/09/2014;ARQUIVADO-QUITADO
FCA;NI/001/URSP/2013;27/06/2013;Boa Vista Nova a Uberaba;Inciso I, Artigo 4º do RTF;Multa;50000;59882,65;16/09/2014;ARQUIVADO-QUITADO
FCA;NI/002/URSP/2013;27/06/2013;Boa Vista Nova a Uberaba;Inciso I, Artigo 4º do RTF;Multa;50000;59882,65;16/09/2014;ARQUIVADO-QUITADO
FCA;NI/003/URSP/2013;27/06/2013;Boa Vista Nova a Uberaba;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;205800;246476,99;16/09/2014;ARQUIVADO-QUITADO
RMS;AI/401/URRS/2013;27/06/2013;Jaboticaba a Carlos Barbosa;Inciso XXIV, Parágrafo 9.1, Cláusula Nona, Contrato de Concessão;Multa;404700;0;;SUSPENSO
RMS;AI/402/URRS/2013;27/06/2013;Jaboticaba a Carlos Barbosa;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;553614,86;0;;SUSPENSO
RMS;AI/403/URRS/2013;27/06/2013;Jaboticaba a Carlos Barbosa;Inciso X da Clausula Quarta do Contrato de Arrendamento;Multa;553614,86;0;;SUSPENSO
RMP;NI/019/URSP/2013;02/07/2013;Araraquara - São José do Rio Preto;Inciso I, Art. 4º, RTF;Multa;50000;0;;SUSPENSO
EFVM;114/2013;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFVM;115/2013;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFVM;116/2013;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFVM;117/2013;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFVM;118/2013;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFVM;119/2013;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFVM;120/2013;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFVM;121/2013;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFVM;122/2013;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFVM;123/2013;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFVM;124/2013;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFVM;128/2013;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFVM;129/2013;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFVM;130/2013;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFVM;131/2013;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFVM;132/2013;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFVM;133/2013;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFVM;134/2013;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFVM;137/2013;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
EFVM;NI/112/2013/GEAFI;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;123300;225355,41;02/12/2020;ARQUIVADO-QUITADO
EFVM;NI/113/2013/GEAFI;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;123300;225355,41;02/12/2020;ARQUIVADO-QUITADO
EFVM;NI/126/2013/GEAFI;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;123300;225355,41;02/12/2020;ARQUIVADO-QUITADO
EFVM;NI/127/2013/GEAFI;11/07/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;123300;225355,41;02/12/2020;ARQUIVADO-QUITADO
FCA;AI/251/URMG/2013;12/07/2013;Garças de Minas a Araguaria a Uberaba;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;1106897,18;0;;SUSPENSO
FCA;AI/252/URMG/2013;12/07/2013;Garças de Minas a Araguari a Uberaba;Inciso VII, Cláusula Quarta do Contrato de Arrendamento;Multa;1106897,18;0;;SUSPENSO
RMO;NI/030/URSP/2013;15/07/2013;Três Lagoas -Indubrasil;Inciso IX, Cláusula Nona Contrato de Concessão;Multa;0;0;;SUSPENSO
FTL;AI/006/URCE/2014;17/07/2013;Patio de Aracape a Teresina;Inciso IX, Cláusula Quarta do Contrato de Arrendamento;Multa;55182,58;0;02/02/2015;ARQUIVADO-QUITADO
FCA;AI/253/URMG/2013;18/07/2013;Garças de Minas a Calafate;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;1168440,75;0;;SUSPENSO
FCA;AI/254/URMG/2013;18/07/2013;Garças de Minas a Calafate;Inciso VII, Cláusula Quarta do Contrato de Arrendamento;Multa;1168440,75;0;;SUSPENSO
RMO;NI/021/URSP/2013;30/07/2013;Bauru- Corumbá;Inciso IX, Cláusula Quarta, Contrato de Arrendamento;Multa;255763,57;0;;SUSPENSO
RMO;NI/022/URSP/2013;30/07/2013;Bauru- Corumbá;Inciso IX do Item 9.1 da Clausula Nona do Contrato de Concessão;Multa;0;0;;SUSPENSO
RMO;NI/023/URSP/2013;30/07/2013;Bauru- Corumbá;Inciso XIV do Item 9.1 da Clausula Nona do Contrato de Concessão;Multa;0;0;;SUSPENSO
FCA;NI/115/URSP/2013;01/08/2013;Tres Rios a Barão de Camargo a Cataguases a Recreio a Campos dos Goytacases;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;205800;246476,99;04/08/2014;ARQUIVADO-QUITADO
FCA;AI/026/URCE/2013;09/08/2013;Juazeiro a Alagoinhas;Inciso III, Clásula Quarta do Contrato de Arrendamento;Multa;1168440,75;0;;SUSPENSO
RMP;NI/031/URSP/2013;14/08/2013;Araraquara - São José do Rio Preto;Inciso I, Art. 4º, RTF;Multa;50000;0;;SUSPENSO
RMO;NI/035/URSP/2013;19/08/2013;Mairinque a Bauru;Incixo IX, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;0;0;;EM TRÂMITE
RMO;NI/032/URSP/2013;19/08/2013;Mairinque a Bauru;Artigo 54, RTF;Multa;0;0;;EM TRÂMITE
RMO;NI/033/URSP/2013;19/08/2013;Mairinque a Bauru;Artigo 4º, RTF;Multa;0;0;;EM TRÂMITE
RMO;NI/034/URSP/2013;19/08/2013;Mairinque a Bauru;Incixo XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;0;0;;EM TRÂMITE
FTL;AI/008/URCE/2013;23/08/2013;Pátio de Engº Jorge Lins a Pátio de Arrojado;Inciso XIV, Clausula Nona Item 9.1 do Contrato de Concessão;Multa;194100;0;27/09/2016;ARQUIVADO-QUITADO
RMS;AI/457/URRS/2012;29/08/2013;Uvaranas a Iguaçu a Paranaguá, incluindo o Ramal de Morretes a Antonina;Inciso IX do Item 9.1 da Cláusula Nona do contrato de Concessão;Multa;134900;0;;SUSPENSO
RMS;AI/456/URRS/2013;29/08/2013;Uvaranas a Iguaçú e Iguaçu a Paranaguá.;Inciso XIV, Parágrafo 9.1, Cláusula Nona, Contrato de Concessão;Multa;268500;0;;SUSPENSO
RMS;AI/458/URRS/2013;29/08/2013;Uvaranas a Iguaçú e Iguaçu a Paranaguá.;Inciso III, Cláusula Quarta do Contrato de Arrendamento;Multa;552849,12;0;;SUSPENSO
MRS;NI/048/URSP/2014;05/09/2013;São Silvestre a Engº César de Souza;Inciso I, Artigo 4º, RTF;Multa;50000;41836;06/08/2014;ARQUIVADO-QUITADO
MRS;NI/049/URSP/2014;05/09/2013;São Silvestre a Engº César de Souza;Inciso IV, Art. 54, RTF;Multa;50000;41836;06/08/2014;ARQUIVADO-QUITADO
MRS;NI/036/URSP/2013;10/09/2013;Barra do Piraí a Manoel Feio;Inciso IX, Item 9.1, Cláusula Nona, Contrato de Concessão (Resolução 2.748/2008).;Multa;195500;41781;12/06/2014;SUSPENSO
MRS;NI/038/URSP/2013;10/09/2013;Barra do Piraí a Manoel Feio;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão.;Advertência;0;41781;;SUSPENSO
MRS;NI/039/URSP/2013;10/09/2013;Barra do Piraí a Manoel Feio;Inciso X, Clásula Quarta, Contrato de Arrendamento;Advertência;0;41781;;SUSPENSO
MRS;NI/040/URSP/2013;10/09/2013;Barra do Piraí a Manoel Feio;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Advertência;0;41781;;SUSPENSO
MRS;NI/041/URSP/2013;10/09/2013;Barra do Piraí a Manoel Feio;Inciso V, Item 9.1, Cláusula Nona, Contrato de Concessão;Advertência;0;41781;;SUSPENSO
MRS;NI/037/URSP/2013;12/09/2013;Pátio Engenheiro Manoel Feio;Inciso IX, Cláusula Quarta, Contrato de Arrendamento;Multa;2057002,32;41781;12/06/2014;SUSPENSO
RMS;AI/506/URRS/2013;12/09/2013;Santa Maria a Cruz Alta;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;552849,12;0;;SUSPENSO
RMS;AI/507/URRS/2012;12/09/2013;Santa Maria a Cruz Alta;Inciso X da Cláusula Quarta do Contrato de Arrendamento;Multa;552849,11;0;;SUSPENSO
RMS;AI/508/URRS/2013;12/09/2013;Santa Maria/RS a Cruz Alta/RS;Inciso IX, Item 9.1 da Cláusula 9ª do Contrato de Concessão C/C Res. 2.748/2008.;Multa;134900;0;;EM TRÂMITE
RMS;AI/509/URRS/2013;12/09/2013;Santa Maria/RS a Cruz Alta/RS;Inciso XIV, Item 9.1, da Cláusula Nona do Contrato de Concessão;Multa;134900;0;;SUSPENSO
RMS;AI/509/URRS/2014;12/09/2013;Santa Maria a Cruz Alta;Cláusula Nona, Parágrafo 9.1, Inciso XIV, Contrato de Concessão;Multa;134900;0;;SUSPENSO
RMS;AI/510/URRS/2014;12/09/2013;Santa Maria a Cruz Alta - Oficinas do km 3 em Santa Maria;Cláusula Quarta, Inciso XII, Contrato de Arrendamento;Multa;552849,12;0;;EM TRÂMITE
RMS;AI/511/URRS/2013;12/09/2013;Santa Maria a Cruz Alta - Patio de Tupanciretã;Cláusula Quarta, Inciso IX, Contrato de Arrendamento;Multa;552849,12;0;;SUSPENSO
FCA;AI/028/URCE/2013;13/09/2013;Alagoinhas-Propriá;Inciso III, Clásula Quarta do Contrato de Arrendamento;Multa;1168440,75;0;;SUSPENSO
FCA;AI/029/URCE/2013;13/09/2013;Alagoinhas a Propriá;Inciso XIV, Cláusula Nona, Item 9.1 do Contrato de Concessão;Multa;205800;0;;SUSPENSO
FTL;AI/027/URCE/2014;04/10/2013;Patio de Aracapé a Patio de Arrojado a Ramal de Crato;Inciso IX, Cláusula Quarta do Contrato de Arrendamento;Multa;57518,24;0;02/02/2015;ARQUIVADO-QUITADO
VALE (EFVM);AI/2591101/2013/COFIS/URMG;11/10/2013;Cariacica - ES;Decreto nº 1.832/1996, Anexo, art. 9º;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMP;NI/053/URSP/2014;16/10/2013;Seguimento Ferroviário de Triagem Paulista a Garça;Inciso I, Art. 4º, RTF;Multa;50000;0;;SUSPENSO
RMP;NI/054/URSP/2014;16/10/2013;Seguimento Ferroviário de Triagem Paulista a Garça;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMS;AI/512/URRS/2013;17/10/2013;Cacequi a Uruguaiana;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;552849,12;0;;SUSPENSO
RMS;AI/513/URRS/2013;17/10/2013;Cacequi a Uruguaiana;Inciso X, Cláusula Quarta do Contrato de Arrendamento;Multa;552849,12;0;;SUSPENSO
RMS;AI/514/URRS/2013;17/10/2013;Cacequi/RS a Uruguaiana/RS;Cláusula Nona, Parágrafo 9.1, Inciso XIV, Contrato de Concessão;Multa;134900;0;;SUSPENSO
RMS;AI/515/URRS/2013;17/10/2013;Cacequi a Uruguaiana;Item IX, Cláusula Quarta do Contrato de Arrendamento;Multa;552849,12;0;;SUSPENSO
RMS;AI/406/URRS/2013;21/10/2013;São Francisco do Sul/SC - Mafra/SC;Inciso I, Cláusula Quarta do Contrato de Arrendamento;Multa;50000;0;;SUSPENSO
RMS;AI/407/2013/COFER/URRS/GECOF;24/10/2013;São Francisco do Sul - SC / Mafra - SC;Contrato de Arrendamento, Cláusula 4ª, inciso XII;Multa;552849,12;0;;SUSPENSO
RMS;AI/404/URRS/2014;24/10/2013;São Francisco do Sul/SC - Mafra/SC;Cláusula Quarta, Inciso III, Contrato de Arrendamento;Multa;552849,12;0;;SUSPENSO
RMS;AI/405/URRS/2013;24/10/2013;São Francisco do Sul/SC - Mafra/SC;Inciso XIV, Parágrafo 9.1, Cláusula Nona, Contrato de Concessão;Multa;134900;0;;SUSPENSO
RMS;AI/408/URRS/2013;24/10/2013;São Francisco do Sul/SC - Mafra/SC;Inciso IX, Cláusula Quarta, Contrato de Arrendamento;Multa;552849,11;0;;EM TRÂMITE
RMS;AI/409/URRS/2013;24/10/2013;São Francisco a Mafra;Inciso I, Artigo 4ª do RTF;Multa;50000;0;;SUSPENSO
ABPF/MG;AI/2591051/2013/COFIS/URMG;15/11/2013;São Lourenço - MG;Resolução ANTT nº 3.535/2010, art. 23, inc. III, al. "b";Multa;100000;0;;SUSPENSO
RMS;AI/412/URRS/2013;22/11/2013;Mafra a Lages;Inciso I, Artigo 4º RTF;Multa;50000;0;;EM TRÂMITE
RMS;AI/411/URRS/2013;22/11/2013;Mafra a Lages;Inciso XII da Cáusula Quarta do Contrato de Arrendamento;Multa;552849,12;0;;SUSPENSO
RMS;AI/410/URRS/2013;22/11/2013;Mafra a Lages;Inciso XIV, Parágrafo 9.1, Cláusula Nona, Contrato de Concessão;Multa;134900;0;;SUSPENSO
RMS;AI/501/URRS/2013;29/11/2013;Mafra a Passo Frundo;Inciso XXIV do Parágrafo 9.1 da Cláusula Nona do Contrato de Concessão.;Multa;50000;0;;SUSPENSO
RMS;AI/459/URRS/2013;04/12/2013;Iperó a Uvaranas, incluindo o ramal de Apiaí;Inciso III, Cláusula Quarta do Contrato de Arrendamento;Multa;552849,11;0;;SUSPENSO
FTL;AI/003/URCE/2013;05/12/2013;Itabaiana a Cabedelo;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão.;Multa;194100;242921,58;06/11/2014;ARQUIVADO-QUITADO
RMS;NI/025/2013/GPFER/SUFER;20/12/2013;NA;Inciso XIV do item 9.1 da Claúsula Nona do Contrato de Concessão;Multa;1611000;0;;SUSPENSO
RMS;NI/024/2013/GPFER/SUFER;20/12/2013;NA;Inciso XIV do item 9.1 da Claúsula Nona do Contrato de Concessão;Multa;1611000;0;;SUSPENSO
MRS;NI/043/URSP/2013;23/12/2013;Arará a Japeri;Inciso IV, Art. 54, RTF;Multa;41862;41841;11/08/2014;ARQUIVADO-QUITADO
MRS;NI/042/URSP/2013;27/12/2013;Arará a Japeri;Inciso IV, Art. 54, RTF;Multa;50000;41841;11/08/2014;ARQUIVADO-CANCELADO
FCA;NI/044/URSP/2014;09/01/2014;Boa Vista Nova a Aguaí a Bauxita;Inciso X, Cláusula quarta do Contrato de Arrendamento, Cumulado com Inciso XIV, Cláusula Nona do Contrato de Concessão.;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMP;NI/047/URSP/2014;10/01/2014;Ramal da REPLAN;Contrato de Arrendamento, Cláusula 4ª, inciso X;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMS;NI/046/URRS/2014;10/01/2014;Rubião Junior a Presidente Epitácio;Inciso X, Cláusula Quarta, Contrato de Arrendamento, comulada com Inciso XIV, Cláusula Nona do Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
MRS;NI/001/2014/GEAFI;15/01/2014;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;206200;0;;SUSPENSO
MRS;NI/004/2014/GEAFI;15/01/2014;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;206200;0;;SUSPENSO
